item_id,verb_stem,distance_bucket,n_intervening_tokens,context_sentence,correct_prefix,distractor_prefixes,full_original_sentence,intervening_text,sent_id,source_file,correct_logprob,correct_logprob_per_token,distractor_logprobs,best_distractor_logprob,margin,model_prefers_correct
62,nehmen,short,1,Das Heimnetzwerk nimmt Gestalt,an,aus;ein,Das Heimnetzwerk nimmt Gestalt an,Gestalt,hdt-s158206,de_hdt-ud-train-b-1.conllu,-0.0032910730224102736,-0.0032910730224102736,-13.2471;-12.1295,-12.12951374053955,12.12622266751714,1
63,nehmen,short,2,Die Medien nahmen das Thema,auf,zurück;aus,"Die Medien nahmen das Thema auf und bezeichneten die Morde als underworld war (""Krieg der Unterwelt"");",das Thema,train-s9299,de_gsd-ud-train.conllu,-2.345097541809082,-2.345097541809082,-7.4021;-5.6547,-5.654667854309082,3.3095703125,1
64,nehmen,short,0,Studienabbrüche in der Informatik nehmen,zu,weg;zurück,Studienabbrüche in der Informatik nehmen zu,,hdt-s89555,de_hdt-ud-train-a-2.conllu,-1.1281511783599854,-1.1281511783599854,-9.5134;-8.4402,-8.44023323059082,7.312082052230835,1
65,nehmen,short,1,Nun nimmt man,an,teil;war,"Nun nimmt man an, dass Ramius wahnsinnig geworden ist und die USA im Alleingang angreifen will.",man,train-s7826,de_gsd-ud-train.conllu,-3.4021358489990234,-3.4021358489990234,-7.9284;-9.1451,-7.928398132324219,4.526262283325195,1
66,nehmen,medium,3,Schließlich nimmt man an Online-Auktionen,teil,mit;weg,"Schließlich nimmt man an Online-Auktionen teil , um Geld zu sparen .",man an Online-Auktionen,hdt-s196350,de_hdt-ud-train-b-2.conllu,-0.7383413910865784,-0.7383413910865784,-4.1079;-11.0253,-4.107897758483887,3.3695563673973083,1
67,nehmen,medium,7,In dem Januar 1999 nahm Sarah Flannery an Irlands Young Scientists Contest,teil,ab;fest,"Im Januar 1999 nahm Sarah Flannery an Irlands Young Scientists Contest teil , dem Gegenstück zum deutschen Jugend forscht .",Sarah Flannery an Irlands Young Scientists Contest,hdt-s82283,de_hdt-ud-train-a-2.conllu,-0.533015251159668,-0.533015251159668,-9.1118;-10.6610,-9.111781120300293,8.578765869140625,1
68,nehmen,medium,6,Die Mitarbeiterzahl der Düsseldorfer Mannesmann-Gruppe nahm um 6 Prozent auf rund 28.900,zu,hin;zurück,Die Mitarbeiterzahl der Düsseldorfer Mannesmann-Gruppe nahm um 6 Prozent auf rund 28.900 zu .,um 6 Prozent auf rund 28.900,hdt-s159366,de_hdt-ud-train-b-1.conllu,-3.949683427810669,-3.949683427810669,-10.4334;-4.5572,-4.557170391082764,0.6074869632720947,1
69,nehmen,medium,5,Bereits damals nahmen einige Provider Vormerkungen für .eu,an,hin;zu,"Bereits damals nahmen einige Provider Vormerkungen für .eu an - in der Regel waren diese zwar kostenlos , beinhalteten aber keine rechtliche Garantie , dass ein Interessierter die Domain am Ende auch bekommt .",einige Provider Vormerkungen für .eu,hdt-s153578,de_hdt-ud-train-b-1.conllu,-2.7260029315948486,-2.7260029315948486,-8.8261;-6.0461,-6.046055793762207,3.3200528621673584,1
70,nehmen,medium,4,"Darüber kann man streiten , ich nehme mir aber das Recht",heraus,war;auf,"Darüber kann man streiten , ich nehme mir aber das Recht heraus , sie hier zu vertreten .",mir aber das Recht,hdt-s145760,de_hdt-ud-train-b-1.conllu,-4.370565891265869,-4.370565891265869,-6.7655;-3.9973,-3.9972825050354004,-0.37328338623046875,0
71,nehmen,long,24,Vor Beginn der slowenischen Meisterschaft nahmen der HK Jesenice und der HDD Olimpija Ljubljana an der ersten Austragung des neu geschaffenen und als Nachfolger der Alpenliga konzipierten Bewerbes der Interliga,teil,war;auf,Vor Beginn der slowenischen Meisterschaft nahmen der HK Jesenice und der HDD Olimpija Ljubljana an der ersten Austragung des neu geschaffenen und als Nachfolger der Alpenliga konzipierten Bewerbes der Interliga teil.,der HK Jesenice und der HDD Olimpija Ljubljana an der ersten Austragung des neu geschaffenen und als Nachfolger der Alpenliga konzipierten Bewerbes der Interliga,train-s8863,de_gsd-ud-train.conllu,-0.09714477509260178,-0.09714477509260178,-13.8130;-8.6013,-8.60129165649414,8.504146881401539,1
72,nehmen,long,9,Zwölf Unternehmen nehmen an der Versteigerung der Lizenzen für die nächste Mobilfunkgeneration,teil,entgegen;ernst,Zwölf Unternehmen nehmen an der Versteigerung der Lizenzen für die nächste Mobilfunkgeneration teil .,an der Versteigerung der Lizenzen für die nächste Mobilfunkgeneration,hdt-s48929,de_hdt-ud-train-a-1.conllu,-0.10195200145244598,-0.10195200145244598,-8.3755;-13.2572,-8.375469207763672,8.273517206311226,1
73,nehmen,long,9,"In den folgenden Romanen nimmt Askildsen zumeist "" die Perspektive eines Ich - Erzählers",ein,hinzu;war,"In den folgenden Romanen nimmt Askildsen zumeist ""die Perspektive eines Ich-Erzählers ein, der in einem existenzialistisch angehauchten Monolog -- ganz in der Tradition von Albert Camus 'Der Fremde oder Jean - Paul Sartres Der Ekel -- lakonisch seinen Alltag Revue passieren lässt.""","Askildsen zumeist "" die Perspektive eines Ich - Erzählers",train-s3817,de_gsd-ud-train.conllu,-2.243898868560791,-2.243898868560791,-10.7215;-10.2464,-10.246442794799805,8.002543926239014,1
74,nehmen,long,8,In dem Dezember nahm Compaq wegen des schleppenden Weihnachtsgeschäfts eine weitere Berichtigung,vor,ernst;hinzu,Im Dezember nahm Compaq wegen des schleppenden Weihnachtsgeschäfts eine weitere Berichtigung vor .,Compaq wegen des schleppenden Weihnachtsgeschäfts eine weitere Berichtigung,hdt-s165653,de_hdt-ud-train-b-2.conllu,-3.326458215713501,-3.326458215713501,-10.9472;-10.0973,-10.097347259521484,6.770889043807983,1
75,nehmen,long,14,"Gleichzeit nahm der Anbieter aber nur 9,1 Millionen US-Dollar durch den Verkauf von Anzeigen und User-Profilen",ein,vor;ernst,"Gleichzeit nahm der Anbieter aber nur 9,1 Millionen US-Dollar durch den Verkauf von Anzeigen und User-Profilen ein , durch die Werber gezielt Surfer ansprechen können .","der Anbieter aber nur 9,1 Millionen US-Dollar durch den Verkauf von Anzeigen und User-Profilen",hdt-s155273,de_hdt-ud-train-b-1.conllu,-0.5206525325775146,-0.5206525325775146,-5.9113;-12.9057,-5.911281585693359,5.390629053115845,1
76,setzen,short,2,Amerikanische Kasinos setzen diese bereits,ein,zurück;zu,"Amerikanische Kasinos setzen diese bereits ein , um bekannte Falschspieler zu erkennen , ebenso wie zwei europäische Flughäfen .",diese bereits,hdt-s193640,de_hdt-ud-train-b-2.conllu,-5.172699451446533,-5.172699451446533,-7.1480;-5.3152,-5.315170764923096,0.1424713134765625,1
77,setzen,short,0,Das Problem der Haftbarkeit für jeden schlechten Witz setze,voraus,auf;hoch,"Das Problem der Haftbarkeit für jeden schlechten Witz setze voraus , dass die Menschen perfekt sind und nichts Unbedachtes machen , und es gefährde das durch die Verfassung geschützte Recht auf Meinungsfreiheit .",,hdt-s93613,de_hdt-ud-train-a-2.conllu,-8.900358200073242,-8.900358200073242,-7.1566;-12.5681,-7.156621932983398,-1.7437362670898438,0
78,setzen,short,1,Bayern setzt Internet-Beirat,ein,gleich;drauf,Bayern setzt Internet-Beirat ein,Internet-Beirat,hdt-s134091,de_hdt-ud-train-b-1.conllu,-2.2361416816711426,-2.2361416816711426,-9.2041;-11.0713,-9.204132080078125,6.967990398406982,1
79,setzen,short,2,Mehr als drei Millionen Kunden setzen Visios Diagramm-Software,ein,durch;voraus,Mehr als drei Millionen Kunden setzen Visios Diagramm-Software ein .,Visios Diagramm-Software,hdt-s183555,de_hdt-ud-train-b-2.conllu,-0.5509545803070068,-0.5509545803070068,-6.5178;-6.6334,-6.51783561706543,5.966881036758423,1
80,setzen,short,0,Der desolaten Finanzlage des Unternehmens wegen hat der Vergleichsverwalter jedoch abgewunken : ein Vergleich setzte,voraus,aus;auf,"Der desolaten Finanzlage des Unternehmens wegen hat der Vergleichsverwalter jedoch abgewunken : ein Vergleich setzte voraus , daß ESCOM mindestens 35 Prozent der Forderungen seiner Gläubiger erfüllte .",,hdt-s89748,de_hdt-ud-train-a-2.conllu,-4.491683006286621,-4.491683006286621,-5.7400;-3.8687,-3.8687236309051514,-0.6229593753814697,0
81,setzen,medium,6,Wieder aber setzte der Supreme Court keine Verhandlung darüber,an,drauf;hinzu,Wieder aber setzte der Supreme Court keine Verhandlung darüber an .,der Supreme Court keine Verhandlung darüber,hdt-s138349,de_hdt-ud-train-b-1.conllu,-0.7804458141326904,-0.7804458141326904,-14.4882;-10.1741,-10.174052238464355,9.393606424331665,1
82,setzen,medium,3,Der Deutsche Multimedia Verband ( dmmv ) setzt sich jetzt dafür,ein,aus;hinzu,"Der Deutsche Multimedia Verband ( dmmv ) setzt sich jetzt dafür ein , daß Werbe-EMails nur an Nutzer versandt werden dürfen , die sich ausdrücklich damit einverstanden erklärt haben ( ""opt-in""-Verfahren ) .",sich jetzt dafür,hdt-s54340,de_hdt-ud-train-a-1.conllu,-0.0016031521372497082,-0.0016031521372497082,-8.5396;-19.7706,-8.539582252502441,8.537979100365192,1
83,setzen,medium,4,Selbst Intel setzt diese Chipsätze auf Server-Mainboards,ein,auseinander;fort,Selbst Intel setzt diese Chipsätze auf Server-Mainboards ein .,diese Chipsätze auf Server-Mainboards,hdt-s41598,de_hdt-ud-train-a-1.conllu,-3.2951955795288086,-3.2951955795288086,-10.5391;-9.1094,-9.10938549041748,5.814189910888672,1
84,setzen,medium,3,Auch die konsequente Abkehr von der herkömmlichen Floppy setzt Apple bei Yosemite,fort,aus;gleich,Auch die konsequente Abkehr von der herkömmlichen Floppy setzt Apple bei Yosemite fort .,Apple bei Yosemite,hdt-s53380,de_hdt-ud-train-a-1.conllu,-1.3734266757965088,-1.3734266757965088,-6.7856;-6.0471,-6.047060012817383,4.673633337020874,1
85,setzen,medium,7,"Die Gesellschaft setzte 295,5 ( Vorjahr 155,9 ) Millionen Dollar",um,voraus;auf,"Die Gesellschaft setzte 295,5 ( Vorjahr 155,9 ) Millionen Dollar um und erzielte einen Gewinn von 47,7 ( Vorjahr 11,1 ) Millionen Dollar .","295,5 ( Vorjahr 155,9 ) Millionen Dollar",hdt-s52596,de_hdt-ud-train-a-1.conllu,-1.1870825290679932,-1.1870825290679932,-8.3612;-3.2918,-3.291788339614868,2.104705810546875,1
86,setzen,long,10,Nach Informationen des Spiegel setzen deutsche Polizeibehörden illegal ein Gerät zu der Überwachung von Handy-Besitzern,ein,frei;um,Nach Informationen des Spiegel setzen deutsche Polizeibehörden illegal ein Gerät zur Überwachung von Handy-Besitzern ein .,deutsche Polizeibehörden illegal ein Gerät zu der Überwachung von Handy-Besitzern,hdt-s83042,de_hdt-ud-train-a-2.conllu,-0.11145663261413574,-0.11145663261413574,-9.0618;-4.8423,-4.842318534851074,4.7308619022369385,1
87,setzen,long,14,Der kalifornische Hersteller S3 setzt mit der Ankündigung des Grafikchips Savage2000 den Trend zu immer höherer 3D-Leistung bei PC-Grafikkarten,fort,gleich;an,Der kalifornische Hersteller S3 setzt mit der Ankündigung des Grafikchips Savage2000 den Trend zu immer höherer 3D-Leistung bei PC-Grafikkarten fort .,mit der Ankündigung des Grafikchips Savage2000 den Trend zu immer höherer 3D-Leistung bei PC-Grafikkarten,hdt-s63765,de_hdt-ud-train-a-2.conllu,-0.11154012382030487,-0.11154012382030487,-8.9445;-7.5303,-7.530287265777588,7.418747141957283,1
88,setzen,long,29,In einer knappen Entscheidung setzte sich in der Gesamtwertung die Website der scheidenden Bundestagspräsidentin Rita Süssmuth ( CDU ) gegen die rot-grüne Konkurrenz Matthias Berninger ( Bündnis90/Grüne ) und Johannes Kahrs ( SPD ),durch,drauf;zurück,In einer knappen Entscheidung setzte sich in der Gesamtwertung die Website der scheidenden Bundestagspräsidentin Rita Süssmuth ( CDU ) gegen die rot-grüne Konkurrenz Matthias Berninger ( Bündnis90/Grüne ) und Johannes Kahrs ( SPD ) durch .,sich in der Gesamtwertung die Website der scheidenden Bundestagspräsidentin Rita Süssmuth ( CDU ) gegen die rot-grüne Konkurrenz Matthias Berninger ( Bündnis90/Grüne ) und Johannes Kahrs ( SPD ),hdt-s102152,de_hdt-ud-dev.conllu,-0.039470069110393524,-0.039470069110393524,-16.2683;-10.5529,-10.552908897399902,10.513438828289509,1
89,setzen,long,10,Für die mit bis zu 8000 Polygonen dargestellten Spielfiguren setzt Shiny seine RT-DAT-Engine ( Real Time Deformation and Tessalation ),ein,aus;hinzu,Für die mit bis zu 8000 Polygonen dargestellten Spielfiguren setzt Shiny seine RT-DAT-Engine ( Real Time Deformation and Tessalation ) ein .,Shiny seine RT-DAT-Engine ( Real Time Deformation and Tessalation ),hdt-s55038,de_hdt-ud-train-a-1.conllu,-0.27266669273376465,-0.27266669273376465,-6.3364;-8.8015,-6.336360931396484,6.06369423866272,1
90,setzen,long,10,Die jetzt verkauften Systeme setzten gewissermaßen die schon seit einem halben Jahr laufende Pilotphase öffentlich,fort,zurück;entgegen,Die jetzt verkauften Systeme setzten gewissermaßen die schon seit einem halben Jahr laufende Pilotphase öffentlich fort .,gewissermaßen die schon seit einem halben Jahr laufende Pilotphase öffentlich,hdt-s13559,de_hdt-ud-test.conllu,-8.0016450881958,-8.0016450881958,-10.1520;-9.3473,-9.347317695617676,1.345672607421875,1
91,ziehen,short,1,Der Sänger Oliver Hartmann zog sich,zurück,hoch;vor,"Der Sänger Oliver Hartmann zog sich zurück, sein Platz wurde von Mats Levén (Ex - Yngwie Malmsteen) besetzt.",sich,train-s12425,de_gsd-ud-train.conllu,-6.555776596069336,-6.555776596069336,-10.8486;-4.5263,-4.526285171508789,-2.029491424560547,0
92,ziehen,short,1,"Nachdem AOL in der letzten Woche einen Messenger für Linux herausgebracht hat , zog Yahoo",nach,um;aus,"Nachdem AOL in der letzten Woche einen Messenger für Linux herausgebracht hat , zog Yahoo nach und veröffentlichte am Wochenende eine Unix-Variante seines eigenen Instant Messenger .",Yahoo,hdt-s20168,de_hdt-ud-train-a-1.conllu,-3.923057794570923,-3.923057794570923,-6.7900;-6.1657,-6.165740966796875,2.242683172225952,1
93,ziehen,short,2,Das Geschäft von Oracle ziehe langsam wieder,an,vor;um,Das Geschäft von Oracle ziehe langsam wieder an .,langsam wieder,hdt-s107043,de_hdt-ud-dev.conllu,-1.1382161378860474,-1.1382161378860474,-5.0734;-5.2380,-5.073427200317383,3.9352110624313354,1
94,ziehen,short,1,Microsoft zieht Spam-Filter,zurück,an;nach,Microsoft zieht Spam-Filter zurück .,Spam-Filter,hdt-s91896,de_hdt-ud-train-a-2.conllu,-4.006763935089111,-4.006763935089111,-3.2529;-3.7486,-3.2529492378234863,-0.753814697265625,0
95,ziehen,short,1,"Nach Angaben des Blattes erklärten Bankvertreter , die Gespräche zögen sich",hin,ab;weiter,"Nach Angaben des Blattes erklärten Bankvertreter , die Gespräche zögen sich hin .",sich,hdt-s134738,de_hdt-ud-train-b-1.conllu,-4.32166862487793,-4.32166862487793,-5.3701;-4.8100,-4.809995651245117,0.4883270263671875,1
96,ziehen,medium,3,Motorola zieht Klage gegen Intel,zurück,hoch;heraus,Motorola zieht Klage gegen Intel zurück,Klage gegen Intel,hdt-s48142,de_hdt-ud-train-a-1.conllu,-2.6852867603302,-2.6852867603302,-7.4273;-8.9265,-7.427309989929199,4.742023229598999,1
97,ziehen,medium,3,"Wenn man sie zwischen einem Professor oder dem Programm wählen ließ , zogen sie das Programm",vor,herab;heran,"Wenn man sie zwischen einem Professor oder dem Programm wählen ließ , zogen sie das Programm vor .",sie das Programm,hdt-s98955,de_hdt-ud-train-a-2.conllu,-3.7934064865112305,-3.7934064865112305,-9.1106;-6.5114,-6.511357665061951,2.71795117855072,1
98,ziehen,medium,3,Adobe zieht Anklage gegen eBook-Hacker,zurück,vor;aus,Adobe zieht Anklage gegen eBook-Hacker zurück,Anklage gegen eBook-Hacker,hdt-s193867,de_hdt-ud-train-b-2.conllu,-2.0284156799316406,-2.0284156799316406,-2.1508;-5.1041,-2.1508331298828125,0.12241744995117188,1
99,ziehen,medium,7,Ziehe man das Stromkabel aus einem fehlerhaften ISDN-Netzabschlussgerät,heraus,zurück;vorbei,"Ziehe man das Stromkabel aus einem fehlerhaften ISDN-Netzabschlussgerät heraus , könnten Metallstifte im Gerät abbrechen und im Stromkabel steckenbleiben .",man das Stromkabel aus einem fehlerhaften ISDN-Netzabschlussgerät,hdt-s200203,de_hdt-ud-train-b-2.conllu,-2.0232372283935547,-2.0232372283935547,-5.9618;-10.3553,-5.961763381958008,3.938526153564453,1
100,ziehen,medium,6,"Kamen 1997 gerade einmal 108.000 Besucher auf das alte Messegelände , zog die Systems dieses Jahr 147.000 Interessierte",an,zusammen;durch,"Kamen 1997 gerade einmal 108.000 Besucher auf das alte Messegelände , zog die Systems dieses Jahr 147.000 Interessierte an .",die Systems dieses Jahr 147.000 Interessierte,hdt-s142845,de_hdt-ud-train-b-1.conllu,-0.6082043051719666,-0.6082043051719666,-6.8442;-5.9894,-5.989376544952393,5.381172239780426,1
101,ziehen,long,13,Schätzungen zufolge zog das Fest schon in den 1990er Jahren acht - bis zehntausend auswärtige Besucher,an,zusammen;ein,"Schätzungen zufolge zog das Fest schon in den 1990er Jahren acht - bis zehntausend auswärtige Besucher an, so dass sich die Zahl der Menschen in der Kleinstadt an einem einzigen Tag auf das Drei - bis Vierfache erhöht.",das Fest schon in den 1990er Jahren acht - bis zehntausend auswärtige Besucher,train-s10483,de_gsd-ud-train.conllu,-0.13509848713874817,-0.13509848713874817,-7.5161;-5.9972,-5.997231483459473,5.8621329963207245,1
102,ziehen,long,11,"Meier wurde zunächst in die Kartause Ittingen überführt , später zog er sich in das Kloster St. Georgenberg bei Vomp in Tirol",zurück,zusammen;gleich,"Meier wurde zunächst in die Kartause Ittingen überführt, später zog er sich ins Kloster St. Georgenberg bei Vomp in Tirol zurück.",er sich in das Kloster St. Georgenberg bei Vomp in Tirol,train-s10381,de_gsd-ud-train.conllu,-0.04977543652057648,-0.04977543652057648,-11.4908;-16.0562,-11.490805625915527,11.44103018939495,1
103,ziehen,long,26,"Der Chipproduzent zieht sich mit dem Verkauf der drei DRAM-Fabriken in Italien beziehungsweise Richardson , Texas und Singapur sowie der Weitergabe von zwei Joint Ventures endgültig aus dem Speichergeschäft",zurück,zusammen;vorbei,"Der Chipproduzent zieht sich mit dem Verkauf der drei DRAM-Fabriken in Italien beziehungsweise Richardson , Texas und Singapur sowie der Weitergabe von zwei Joint Ventures endgültig aus dem Speichergeschäft zurück .","sich mit dem Verkauf der drei DRAM-Fabriken in Italien beziehungsweise Richardson , Texas und Singapur sowie der Weitergabe von zwei Joint Ventures endgültig aus dem Speichergeschäft",hdt-s189583,de_hdt-ud-train-b-2.conllu,-0.015998566523194313,-0.015998566523194313,-10.1289;-18.5987,-10.128898620605469,10.112900054082274,1
104,ziehen,long,8,Die Mehrzahl der Betroffenen zieht der Umfrage zufolge diese schriftliche Vereinbarung der Beobachtungsvariante,vor,ab;um,Die Mehrzahl der Betroffenen zieht der Umfrage zufolge diese schriftliche Vereinbarung der Beobachtungsvariante vor .,der Umfrage zufolge diese schriftliche Vereinbarung der Beobachtungsvariante,hdt-s193088,de_hdt-ud-train-b-2.conllu,-1.380791187286377,-1.380791187286377,-5.0054;-5.7529,-5.005375385284424,3.624584197998047,1
105,ziehen,long,10,Anders als die meisten Softwareunternehmen zieht der ehemalige Uni-Dozent seinen Nachwuchs nämlich in einer eigenen Akademie,heran,mit;herab,Anders als die meisten Softwareunternehmen zieht der ehemalige Uni-Dozent seinen Nachwuchs nämlich in einer eigenen Akademie heran .,der ehemalige Uni-Dozent seinen Nachwuchs nämlich in einer eigenen Akademie,hdt-s31997,de_hdt-ud-train-a-1.conllu,-6.615879934746772,-3.307939967373386,-3.6235;-18.7491,-3.623537302017212,-2.99234263272956,0
106,machen,short,2,""" Wir brauchen Transparenz , aber ich setze auf die aufgeklärte Gesellschaft "" , machte der SPD-Politiker",klar,her;dicht,""" Wir brauchen Transparenz , aber ich setze auf die aufgeklärte Gesellschaft "" , machte der SPD-Politiker klar .",der SPD-Politiker,hdt-s178107,de_hdt-ud-train-b-2.conllu,-1.7149220705032349,-1.7149220705032349,-9.7590;-8.3148,-8.314794540405273,6.599872469902039,1
107,machen,short,0,Mehr als 3.000 Handy-Besitzer machten,mit,bekannt;klar,"Mehr als 3.000 Handy-Besitzer machten mit und wurden von dem Geistlichen jeden Tag mit einem Bibelspruch versorgt , der für "" eine Unterbrechung im Alltag "" sorgen sollte .",,hdt-s180864,de_hdt-ud-train-b-2.conllu,-3.5329437255859375,-3.5329437255859375,-10.6361;-10.1179,-10.117864608764648,6.584920883178711,1
108,machen,short,1,Huck und Jim machen anfangs,mit,dicht;fest,"Huck und Jim machen anfangs mit, doch dann lassen sie den Plan auffliegen.",anfangs,train-s8307,de_gsd-ud-train.conllu,-4.260278701782227,-4.260278701782227,-7.6861;-7.7022,-7.6860809326171875,3.425802230834961,1
109,machen,short,1,Eine alte 150-mm-Wafer-Anlage in Sagamahira macht komplett,zu,bekannt;schwer,"Eine alte 150-mm-Wafer-Anlage in Sagamahira macht komplett zu , auch andere Fertigungsstraßen für diese Wafer sollen abgebaut werden .",komplett,hdt-s29778,de_hdt-ud-train-a-1.conllu,-5.979653358459473,-5.979653358459473,-11.7815;-11.8078,-11.78145694732666,5.8018035888671875,1
110,machen,short,1,Schauspielerin Sandra Bullock machte es,vor,mit;wett,Schauspielerin Sandra Bullock machte es vor .,es,hdt-s129432,de_hdt-ud-train-b-1.conllu,-2.681379795074463,-2.681379795074463,-3.5158;-9.8346,-3.5157570838928223,0.8343772888183594,1
111,machen,medium,5,Einen weiteren Grund für den Fusionsdrang der Unternehmen macht Deninger auch bei den Aktionären,aus,weiter;mit,Einen weiteren Grund für den Fusionsdrang der Unternehmen macht Deninger auch bei den Aktionären aus .,Deninger auch bei den Aktionären,hdt-s87852,de_hdt-ud-train-a-2.conllu,-2.256913423538208,-2.256913423538208,-7.2207;-5.2955,-5.295544624328613,3.0386312007904053,1
112,machen,medium,6,"Bezieht man die Kosten für hausinternes IT/TK-Personal mit ein , machen diese 41,1 Prozent des gesamten Investitionsvolumens",aus,zu;klar,"Bezieht man die Kosten für hausinternes IT/TK-Personal mit ein , machen diese 41,1 Prozent des gesamten Investitionsvolumens aus .","diese 41,1 Prozent des gesamten Investitionsvolumens",hdt-s48267,de_hdt-ud-train-a-1.conllu,-0.07799292355775833,-0.07799292355775833,-8.0044;-11.3224,-8.004446029663086,7.926453106105328,1
113,machen,medium,6,Sie machen laut Zieschang zwei Drittel der Kunden,aus,her;bekannt,Sie machen laut Zieschang zwei Drittel der Kunden aus .,laut Zieschang zwei Drittel der Kunden,hdt-s180811,de_hdt-ud-train-b-2.conllu,-2.0492162704467773,-2.0492162704467773,-9.2824;-9.4005,-9.282393455505371,7.233177185058594,1
114,machen,medium,6,"Zwar ist Online-Speicher schon heute günstig - oft genug in kleinen Portionen sogar durch Werbung quasi kostenlos , doch die hohen Verbindungskosten machen die schöne Idee zumindest in Deutschland",zunichte,mit;dicht,"Zwar ist Online-Speicher schon heute günstig - oft genug in kleinen Portionen sogar durch Werbung quasi kostenlos , doch die hohen Verbindungskosten machen die schöne Idee zumindest in Deutschland zunichte .",die schöne Idee zumindest in Deutschland,hdt-s106942,de_hdt-ud-dev.conllu,-5.482374589890242,-1.8274581966300805,-5.6377;-9.5214,-5.637742042541504,0.15536745265126228,1
115,machen,medium,3,"Der Vorstand macht 5,4 Milliarden Mark",locker,zu;fest,"Der Vorstand macht 5,4 Milliarden Mark locker, um die restlichen Aktien von Roussel Uclaf, die bereits mehrheitlich zur Gruppe gehörende französischen Pharmafirma, zu erwerben.","5,4 Milliarden Mark",train-s1841,de_gsd-ud-train.conllu,-9.662607590202242,-4.831303795101121,-4.4604;-8.5959,-4.460422992706299,-5.202184597495943,0
116,machen,long,9,"Intel sah den Grund für die gesunkenen Umsatzerwartungen bei der schwachen europäischen Nachfrage für Microprozessoren zu dem Bau von Computern , schließlich mache der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent",aus,auf;wett,"Intel sah den Grund für die gesunkenen Umsatzerwartungen bei der schwachen europäischen Nachfrage für Microprozessoren zum Bau von Computern , schließlich mache der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent aus .",der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent,hdt-s53210,de_hdt-ud-train-a-1.conllu,-1.5710490942001343,-1.5710490942001343,-4.1470;-10.2853,-4.147026538848877,2.5759774446487427,1
117,machen,long,12,"Hanns-Eberhard Schleyer , Generalsekretär des Zentralverbands des Deutschen Handwerks , machte dagegen den "" inflexiblen Arbeitsmarkt "" als wichtigsten Stolperstein der New Economy",aus,her;locker,"Hanns-Eberhard Schleyer , Generalsekretär des Zentralverbands des Deutschen Handwerks , machte dagegen den "" inflexiblen Arbeitsmarkt "" als wichtigsten Stolperstein der New Economy aus , auf die sich auch die Handwerkerbranche spätestens seit dem Start des Portals Handwerk.de eingeschossen hat .","dagegen den "" inflexiblen Arbeitsmarkt "" als wichtigsten Stolperstein der New Economy",hdt-s39135,de_hdt-ud-train-a-1.conllu,-3.178823947906494,-3.178823947906494,-6.0661;-12.5526,-6.066099643707275,2.8872756958007812,1
118,machen,long,10,"Japanische Hersteller ( Hitachi , NEC , Fujitsu ) machen in der Top-500-Liste nur einen Anteil von etwa 10 Prozent",aus,auf;wett,"Japanische Hersteller ( Hitachi , NEC , Fujitsu ) machen in der Top-500-Liste nur einen Anteil von etwa 10 Prozent aus - und zum guten Schluss findet man darin auch noch vier Selbstbau-Cluster-Systeme einiger Unis .",in der Top-500-Liste nur einen Anteil von etwa 10 Prozent,hdt-s11146,de_hdt-ud-test.conllu,-0.6276342868804932,-0.6276342868804932,-5.6560;-11.2778,-5.65601921081543,5.0283849239349365,1
119,machen,long,9,Dieser Zuwachs von über 200 Millionen Mark macht mehr als die Hälfte der gesamten Umsatzsteigerung des Buchmarktes,aus,mit;frei,Dieser Zuwachs von über 200 Millionen Mark macht mehr als die Hälfte der gesamten Umsatzsteigerung des Buchmarktes aus .,mehr als die Hälfte der gesamten Umsatzsteigerung des Buchmarktes,hdt-s64897,de_hdt-ud-train-a-2.conllu,-0.6241538524627686,-0.6241538524627686,-6.0561;-11.3317,-6.056138038635254,5.431984186172485,1
120,machen,long,8,Zwar machten sie in dem Themenpark grobe Entgleisungen des Sponsoring,aus,bekannt;mit,Zwar machten sie im Themenpark grobe Entgleisungen des Sponsoring aus - etwa in Form einer Kinoachterbahn der Chemischen Industrie mit dem ausgewogenen Informationsgehalt einer Kaffeefahrt .,sie in dem Themenpark grobe Entgleisungen des Sponsoring,hdt-s173263,de_hdt-ud-train-b-2.conllu,-5.335509777069092,-5.335509777069092,-6.7847;-3.9823,-3.982287883758545,-1.3532218933105469,0
121,fallen,short,2,Völlig indiskutabel fiel die Helligkeitsverteilung,aus,zusammen;heraus,Völlig indiskutabel fiel die Helligkeitsverteilung aus .,die Helligkeitsverteilung,hdt-s107655,de_hdt-ud-dev.conllu,-2.7534093856811523,-2.7534093856811523,-7.6132;-6.2840,-6.283999443054199,3.530590057373047,1
122,fallen,short,2,Die zweite Maßnahme fällt weniger spektakulär,aus,zurück;ab,Die zweite Maßnahme fällt weniger spektakulär aus :,weniger spektakulär,hdt-s188496,de_hdt-ud-train-b-2.conllu,-0.009794983081519604,-0.009794983081519604,-13.8342;-9.9190,-9.918986320495605,9.909191337414086,1
