item_id,verb_stem,distance_bucket,n_intervening_tokens,context_sentence,correct_prefix,distractor_prefixes,n_candidates,full_original_sentence,intervening_text,sent_id,source_file,correct_logprob,correct_logprob_per_token,distractor_logprobs,best_distractor_logprob,margin,model_prefers_correct,rank,n_candidates,reciprocal_rank
51,setzen,medium,4,Dafür setzte sie einen automatischen Kanalbohrer,ein,ab;an;auf;aus;auseinander;drauf;durch;entgegen;fest;fort;frei;gleich;hinzu;hoch;um;voraus;zu;zurück;zusammen,20,"Dafür setzte sie einen automatischen Kanalbohrer ein , der die ausgebohrte Erde automatisch hinter sich spült .",sie einen automatischen Kanalbohrer,hdt-s125876,de_hdt-ud-train-b-1.conllu,-0.6132809519767761,-0.6132809519767761,-6.5989;-2.3327;-3.3148;-5.2716;-10.7182;-8.8868;-5.3033;-11.0670;-6.9287;-9.5023;-7.5936;-9.4005;-9.0731;-9.3162;-7.1234;-8.4555;-5.8511;-9.1366;-8.6375,-2.3326852321624756,1.7194042801856995,1,1,20,1.0
52,setzen,long,15,Mit der neu gegründeten Firma New Internet Computer Co. ( NIC ) setzt er jetzt seine bislang von der Industrie verschmähte Idee von dem Netzwerk-Computer in die Praxis,um,ab;an;auf;aus;auseinander;drauf;durch;ein;entgegen;fest;fort;frei;gleich;hinzu;hoch;voraus;zu;zurück;zusammen,20,Mit der neu gegründeten Firma New Internet Computer Co. ( NIC ) setzt er jetzt seine bislang von der Industrie verschmähte Idee vom Netzwerk-Computer in die Praxis um .,er jetzt seine bislang von der Industrie verschmähte Idee von dem Netzwerk-Computer in die Praxis,hdt-s206262,de_hdt-ud-train-b-2.conllu,-0.00960290152579546,-0.00960290152579546,-10.9800;-10.2255;-10.5838;-10.7881;-15.3905;-20.9396;-6.8456;-9.9917;-14.7203;-12.0642;-8.0565;-13.2280;-13.1999;-17.1536;-13.8332;-13.6586;-10.3450;-12.4310;-11.9221,-6.845576763153076,6.835973861627281,1,1,20,1.0
53,setzen,long,8,IBM setzt Kupfer schon seit rund einem Jahr bei PowerPC-Prozessoren,ein,ab;an;auf;aus;auseinander;drauf;durch;entgegen;fest;fort;frei;gleich;hinzu;hoch;um;voraus;zu;zurück;zusammen,20,IBM setzt Kupfer schon seit rund einem Jahr bei PowerPC-Prozessoren ein .,Kupfer schon seit rund einem Jahr bei PowerPC-Prozessoren,hdt-s44313,de_hdt-ud-train-a-1.conllu,-0.22484850883483887,-0.22484850883483887,-6.0914;-6.5653;-5.9154;-7.0705;-15.2001;-11.6949;-7.0288;-12.4494;-10.3380;-9.4261;-8.0055;-10.2672;-11.7857;-9.8963;-7.7767;-6.7891;-7.7007;-10.7500;-10.1179,-5.91538143157959,5.690532922744751,1,1,20,1.0
54,setzen,long,15,Dell setzte in dem Juli täglich Computer in dem Wert von 30 Millionen Dollar über das Internet,ab,an;auf;aus;auseinander;drauf;durch;ein;entgegen;fest;fort;frei;gleich;hinzu;hoch;um;voraus;zu;zurück;zusammen,20,Dell setzte im Juli täglich Computer im Wert von 30 Millionen Dollar über das Internet ab .,in dem Juli täglich Computer in dem Wert von 30 Millionen Dollar über das Internet,hdt-s90081,de_hdt-ud-train-a-2.conllu,-1.1060435771942139,-1.1060435771942139,-4.5435;-3.5390;-4.1022;-7.3898;-12.0259;-5.6404;-1.4667;-9.6614;-6.7716;-6.9365;-3.9140;-11.1481;-8.6500;-7.6601;-2.9306;-6.5856;-4.4651;-6.6384;-4.5633,-1.4667022228240967,0.3606586456298828,1,1,20,1.0
55,ziehen,short,0,Intel zieht,nach,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;um;vor;vorbei;weiter;zurück;zusammen,20,Intel zieht nach :,,hdt-s11011,de_hdt-ud-test.conllu,-3.510054588317871,-3.510054588317871,-6.0366;-4.3140;-4.6228;-7.2961;-6.5444;-4.9324;-7.4046;-13.8197;-10.7611;-9.8004;-9.5691;-8.4164;-3.5611;-5.0691;-5.2061;-9.3636;-4.9086;-6.9036;-7.0462,-3.5610780715942383,0.05102348327636719,1,1,20,1.0
56,ziehen,short,2,Arcor zieht bei DSL-Preisen,nach,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;um;vor;vorbei;weiter;zurück;zusammen,20,Arcor zieht bei DSL-Preisen nach,bei DSL-Preisen,hdt-s200418,de_hdt-ud-train-b-2.conllu,-5.74998664855957,-5.74998664855957,-2.8308;-4.2181;-6.3400;-8.7123;-6.5313;-6.0543;-6.3834;-12.3064;-9.6135;-12.2200;-8.7703;-9.0225;-3.3526;-3.5345;-5.5273;-9.1589;-5.2576;-8.2930;-9.4331,-2.8308334350585938,-2.9191532135009766,0,7,20,0.14285714285714285
57,ziehen,short,2,Nun ziehen sie gemeinsam,weiter,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;zurück;zusammen,20,"Nun ziehen sie gemeinsam weiter und stoßen auf ein einsames Haus, in dem ein altes Ehepaar lebt.",sie gemeinsam,train-s12312,de_gsd-ud-train.conllu,-3.549602746963501,-3.549602746963501,-5.3798;-3.2623;-4.2867;-6.4145;-2.8652;-3.9181;-10.2429;-12.5602;-8.4518;-9.2413;-6.7942;-7.8234;-2.6523;-2.8818;-4.1124;-4.7664;-6.7988;-5.6577;-7.6912,-2.652252435684204,-0.8973503112792969,0,5,20,0.2
58,ziehen,medium,6,In der Folge zog er in das neugeschaffene Schottische Parlament,ein,ab;an;aus;davon;durch;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zurück;zusammen,20,In der Folge zog er in das neugeschaffene Schottische Parlament ein und wurde zum stellvertretenden Minister für Housing & Local Government ernannt.,er in das neugeschaffene Schottische Parlament,train-s12242,de_gsd-ud-train.conllu,-0.4223353862762451,-0.4223353862762451,-7.6849;-7.4917;-7.8211;-12.0800;-9.1247;-10.6681;-11.5988;-10.9918;-14.0879;-9.7932;-10.4331;-5.7791;-4.4990;-5.7927;-8.2755;-12.5482;-8.6268;-7.3142;-10.2170,-4.49899959564209,4.076664209365845,1,1,20,1.0
59,ziehen,medium,6,Wie kaum eine andere öffentliche Einrichtung ziehen die verglasten Häuschen Rowdies und Randalierer,an,ab;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zurück;zusammen,20,Wie kaum eine andere öffentliche Einrichtung ziehen die verglasten Häuschen Rowdies und Randalierer an .,die verglasten Häuschen Rowdies und Randalierer,hdt-s174263,de_hdt-ud-train-b-2.conllu,-0.7778475880622864,-0.7778475880622864,-8.3987;-2.6048;-9.1277;-8.0758;-8.8472;-7.5061;-12.8699;-7.8706;-11.1588;-10.4804;-10.7340;-5.4153;-6.5363;-7.7918;-6.4876;-10.5952;-10.0115;-10.3828;-8.4210,-2.6047556400299072,1.8269080519676208,1,1,20,1.0
60,ziehen,medium,5,Hutchison zieht sich aus Konsortium mit E-Plus,zurück,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zusammen,20,Hutchison zieht sich aus Konsortium mit E-Plus zurück,sich aus Konsortium mit E-Plus,hdt-s35928,de_hdt-ud-train-a-1.conllu,-0.5826157927513123,-0.5826157927513123,-4.0681;-7.5709;-4.2795;-11.5354;-8.4639;-6.5468;-10.2497;-11.3361;-11.5149;-6.2293;-8.6097;-10.5762;-6.8628;-7.6269;-6.7092;-7.5047;-14.3285;-8.9063;-4.0093,-4.009299278259277,3.426683485507965,1,1,20,1.0
61,ziehen,long,8,"Olicom , bislang einer der führenden Herstellern von Geräten und Adaptern für Token-Ring-Netze , zieht sich in einer überraschenden Wendung aus diesem Markt",zurück,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zusammen,20,"Olicom , bislang einer der führenden Herstellern von Geräten und Adaptern für Token-Ring-Netze , zieht sich in einer überraschenden Wendung aus diesem Markt zurück :",sich in einer überraschenden Wendung aus diesem Markt,hdt-s125982,de_hdt-ud-train-b-1.conllu,-0.02138800360262394,-0.02138800360262394,-7.8350;-11.2821;-6.1241;-12.3123;-12.0664;-10.4827;-15.1372;-15.0442;-12.8754;-5.5632;-11.6027;-14.1659;-8.3292;-10.1618;-9.9015;-10.3741;-16.5791;-10.9601;-10.3764,-5.563223838806152,5.541835835203528,1,1,20,1.0
62,ziehen,long,9,Daraufhin zog der Spiegel an dem 10. März in seiner Online-Ausgabe,nach,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;um;vor;vorbei;weiter;zurück;zusammen,20,Daraufhin zog der Spiegel am 10. März in seiner Online-Ausgabe nach :,der Spiegel an dem 10. März in seiner Online-Ausgabe,hdt-s102549,de_hdt-ud-dev.conllu,-4.133481025695801,-4.133481025695801,-6.8545;-5.2673;-4.9644;-5.9535;-6.7018;-2.4818;-7.1228;-10.9849;-9.1529;-8.3784;-7.2580;-8.6078;-3.7355;-6.2378;-4.0499;-9.9309;-5.3618;-4.9121;-8.4653,-2.4817683696746826,-1.6517126560211182,0,4,20,0.25
63,ziehen,long,8,"Der 58jährige zieht sich , wie es hieß , aus Altersgründen",zurück,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zusammen,20,"Der 58jährige zieht sich , wie es hieß , aus Altersgründen zurück .","sich , wie es hieß , aus Altersgründen",hdt-s57074,de_hdt-ud-train-a-1.conllu,-0.9955836534500122,-0.9955836534500122,-6.7664;-6.8378;-0.9704;-8.7919;-9.1711;-6.8022;-10.5376;-12.6062;-13.6033;-9.8261;-7.9941;-11.7988;-6.4639;-4.5364;-6.3452;-7.6192;-15.0914;-8.8211;-9.3990,-0.970429539680481,-0.02515411376953125,0,2,20,0.5
64,machen,short,2,Nishigaki macht sich gerade,auf,aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Nishigaki macht sich gerade auf zu einer zweiwöchigen Reise zu Investoren in den USA und in Europa .,sich gerade,hdt-s33004,de_hdt-ud-train-a-1.conllu,-1.363282561302185,-1.363282561302185,-4.5402;-8.7689;-9.7579;-8.0944;-7.2303;-7.4572;-7.8007;-7.0180;-9.4562;-3.6342;-5.7693;-7.6565;-5.7266;-8.6711;-13.2110;-4.8441;-16.0146;-10.8689,-3.6342406272888184,2.2709580659866333,1,1,19,1.0
65,machen,short,0,Drei Millionen machen,mit,auf;aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Drei Millionen machen mit bei SETI@home,,hdt-s94395,de_hdt-ud-train-a-2.conllu,-2.4410219192504883,-2.4410219192504883,-5.1903;-5.4198;-12.3889;-7.6668;-10.8261;-9.4107;-11.1401;-9.9931;-8.8571;-9.8276;-6.2632;-10.4369;-6.3639;-6.9624;-12.2929;-6.3167;-13.6758;-15.5697,-5.190320014953613,2.749298095703125,1,1,19,1.0
66,machen,short,0,Nur IBM macht,mit,auf;aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Nur IBM macht mit,,hdt-s53518,de_hdt-ud-train-a-1.conllu,-3.5712404251098633,-3.5712404251098633,-5.0439;-4.7028;-8.8587;-7.8728;-9.6461;-10.4488;-10.0973;-10.5533;-6.4462;-10.4882;-5.9748;-11.1508;-4.6509;-5.5472;-12.4960;-6.3616;-13.6057;-14.7250,-4.650853157043457,1.0796127319335938,1,1,19,1.0
67,machen,medium,5,Einen weiteren Grund für den Fusionsdrang der Unternehmen macht Deninger auch bei den Aktionären,aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Einen weiteren Grund für den Fusionsdrang der Unternehmen macht Deninger auch bei den Aktionären aus .,Deninger auch bei den Aktionären,hdt-s87852,de_hdt-ud-train-a-2.conllu,-0.5191645622253418,-0.5191645622253418,-6.7230;-9.1469;-13.6797;-2.6479;-10.2441;-8.2729;-11.9125;-6.3200;-9.1226;-6.4760;-8.6435;-12.3377;-8.3174;-11.9246;-8.8275;-6.2945;-9.5251;-12.4363,-2.6478610038757324,2.1286964416503906,1,1,19,1.0
68,machen,medium,3,Viag Interkom macht es der Telekom,nach,auf;aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Viag Interkom macht es der Telekom nach :,es der Telekom,hdt-s154223,de_hdt-ud-train-b-1.conllu,-4.62127685546875,-4.62127685546875,-5.3723;-7.1754;-10.0173;-9.5413;-10.7286;-8.1119;-11.0717;-9.3403;-6.7203;-10.3341;-4.2827;-3.3721;-3.7719;-6.7125;-13.0624;-4.7003;-9.9774;-11.7581,-3.3721234798431396,-1.2491533756256104,0,4,19,0.25
69,machen,medium,7,"Von den 316 Millionen in dem letzten Jahr aus dem Internet gezogenen Musiktiteln gingen 94,5 Prozent unentgeltlich durch die Leitung , und den Löwenanteil ( 228 Millionen Stück ) machten dabei Kopien aus Tauschbörsen à la Napster",aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,"Von den 316 Millionen im letzten Jahr aus dem Internet gezogenen Musiktiteln gingen 94,5 Prozent unentgeltlich durch die Leitung , und den Löwenanteil ( 228 Millionen Stück ) machten dabei Kopien aus Tauschbörsen à la Napster aus .",dabei Kopien aus Tauschbörsen à la Napster,hdt-s195187,de_hdt-ud-train-b-2.conllu,-1.2001326084136963,-1.2001326084136963,-6.3019;-12.2553;-12.3452;-10.5665;-9.4943;-7.2678;-12.4494;-11.4981;-12.3100;-5.2255;-8.6110;-13.8256;-9.3556;-10.7472;-12.8467;-7.2594;-14.0925;-14.4092,-5.225522994995117,4.025390386581421,1,1,19,1.0
70,machen,long,9,"Intel sah den Grund für die gesunkenen Umsatzerwartungen bei der schwachen europäischen Nachfrage für Microprozessoren zu dem Bau von Computern , schließlich mache der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent",aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,"Intel sah den Grund für die gesunkenen Umsatzerwartungen bei der schwachen europäischen Nachfrage für Microprozessoren zum Bau von Computern , schließlich mache der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent aus .",der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent,hdt-s53210,de_hdt-ud-train-a-1.conllu,-0.32375895977020264,-0.32375895977020264,-6.4930;-11.5075;-12.2760;-10.9039;-13.3261;-11.8096;-14.6010;-9.9069;-13.0723;-6.6609;-6.5867;-14.3101;-9.1208;-10.8077;-12.1242;-8.0332;-12.7003;-13.3976,-6.492950439453125,6.169191479682922,1,1,19,1.0
71,machen,long,10,"Japanische Hersteller ( Hitachi , NEC , Fujitsu ) machen in der Top-500-Liste nur einen Anteil von etwa 10 Prozent",aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,"Japanische Hersteller ( Hitachi , NEC , Fujitsu ) machen in der Top-500-Liste nur einen Anteil von etwa 10 Prozent aus - und zum guten Schluss findet man darin auch noch vier Selbstbau-Cluster-Systeme einiger Unis .",in der Top-500-Liste nur einen Anteil von etwa 10 Prozent,hdt-s11146,de_hdt-ud-test.conllu,-0.12462697178125381,-0.12462697178125381,-6.8869;-12.6467;-13.5513;-13.5635;-13.2662;-12.4536;-15.0489;-10.9764;-12.7383;-7.0749;-8.9203;-15.9223;-10.5448;-12.3178;-11.5551;-9.0293;-16.3068;-16.6732,-6.886898994445801,6.762272022664547,1,1,19,1.0
72,machen,long,17,Allein die Lizenzkosten machen etwa ein Drittel der 6 bis 8 Milliarden Mark zu dem Aufbau des landesweiten UMTS-Netzes in Deutschland,aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Allein die Lizenzkosten machen etwa ein Drittel der 6 bis 8 Milliarden Mark zum Aufbau des landesweiten UMTS-Netzes in Deutschland aus .,etwa ein Drittel der 6 bis 8 Milliarden Mark zu dem Aufbau des landesweiten UMTS-Netzes in Deutschland,hdt-s52440,de_hdt-ud-train-a-1.conllu,-0.10151956975460052,-0.10151956975460052,-6.5787;-13.6252;-15.7532;-12.2296;-10.9740;-9.4760;-13.7967;-14.0145;-10.0291;-7.4583;-7.7216;-9.9572;-8.9495;-12.7406;-8.3845;-8.2890;-11.2936;-11.8452,-6.578709602355957,6.4771900326013565,1,1,19,1.0
73,fallen,short,1,Grund- oder Einwahlgebühren fallen nicht,an,ab;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Grund- oder Einwahlgebühren fallen nicht an , es gibt keine Mindestnutzung .",nicht,hdt-s22554,de_hdt-ud-train-a-1.conllu,-0.0833100825548172,-0.0833100825548172,-8.8066;-6.8350;-9.2035;-13.8568;-9.6734;-8.8709;-13.4994;-13.3663;-12.5452;-13.9200;-12.7000;-9.7823;-9.2203;-7.5664;-11.5875;-10.4771,-6.835040092468262,6.7517300099134445,1,1,17,1.0
74,fallen,short,2,Bei dem Konkurrenten NEC fallen 4000 Arbeitsplätze,weg,ab;an;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;zu;zurück;zusammen,17,Beim Konkurrenten NEC fallen 4000 Arbeitsplätze weg .,4000 Arbeitsplätze,hdt-s66342,de_hdt-ud-train-a-2.conllu,-0.27602243423461914,-0.27602243423461914,-4.8890;-3.7864;-4.4656;-5.8479;-9.6681;-4.9503;-9.0240;-8.2207;-7.9309;-12.9396;-9.4107;-10.9227;-7.0197;-7.9249;-8.7865;-7.2653,-3.7863564491271973,3.510334014892578,1,1,17,1.0
75,fallen,short,2,"Datenspionage und Datendiebstahl , Kreditkartenbetrug , Kinderpornografie , Extremismus und Terrorismus fielen dem Außenminister",ein,ab;an;auf;aus;auseinander;durch;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Datenspionage und Datendiebstahl , Kreditkartenbetrug , Kinderpornografie , Extremismus und Terrorismus fielen dem Außenminister ein .",dem Außenminister,hdt-s102075,de_hdt-ud-dev.conllu,-6.657118320465088,-6.657118320465088,-6.8307;-4.4271;-4.8794;-6.1082;-12.8301;-6.3344;-12.6912;-10.0442;-12.4787;-6.4656;-7.9716;-8.4078;-9.3018;-2.8167;-9.3660;-7.9506,-2.816654682159424,-3.840463638305664,0,7,17,0.14285714285714285
76,fallen,medium,3,Falle das Gutachten positiv,aus,ab;an;auf;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Falle das Gutachten positiv aus , werde Bayern auf jeden Fall Karlsruhe anrufen , sagte Scheufele .",das Gutachten positiv,hdt-s32460,de_hdt-ud-train-a-1.conllu,-0.22192515432834625,-0.22192515432834625,-4.8681;-7.0127;-5.6619;-10.4440;-5.8748;-8.0162;-14.7813;-7.1914;-12.8666;-15.7912;-15.1472;-10.0918;-8.3228;-4.6390;-7.5006;-9.6429,-4.63900899887085,4.417083844542503,1,1,17,1.0
77,fallen,medium,3,"Für die Basis- und Zusatzdienste , die Voicebox und dpa-Schlagzeilen fallen keine monatlichen Gebühren",an,ab;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Für die Basis- und Zusatzdienste , die Voicebox und dpa-Schlagzeilen fallen keine monatlichen Gebühren an .",keine monatlichen Gebühren,hdt-s197593,de_hdt-ud-train-b-2.conllu,-0.050736669450998306,-0.050736669450998306,-6.6016;-7.2927;-8.9267;-13.9131;-9.7867;-8.6550;-13.9785;-12.6350;-13.9940;-14.5137;-14.8928;-10.8956;-9.2854;-8.3099;-12.3805;-10.2656,-6.601550579071045,6.550813909620047,1,1,17,1.0
78,fallen,medium,6,Als Neuerung fällt in der Windows- beziehungsweise KDE-Startleiste zunächst,auf,ab;an;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Als Neuerung fällt in der Windows- beziehungsweise KDE-Startleiste zunächst auf , dass der Benutzer hier auswählt , welche Art von Dokument er öffnen oder erstellen möchte .",in der Windows- beziehungsweise KDE-Startleiste zunächst,hdt-s68632,de_hdt-ud-train-a-2.conllu,-2.155233860015869,-2.155233860015869,-7.6857;-6.4103;-6.5272;-14.7067;-6.2246;-2.5918;-9.9103;-10.5022;-13.0394;-10.1321;-9.7994;-10.3467;-8.7935;-9.3145;-10.8416;-11.0173,-2.591810703277588,0.43657684326171875,1,1,17,1.0
79,fallen,long,13,"Gestern um 7.00 Uhr fiel eine CPU in dem HTTP-Server ( Sun Enterprise 6500 , Solaris 2.7 )",aus,ab;an;auf;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Gestern um 7.00 Uhr fiel eine CPU im HTTP-Server ( Sun Enterprise 6500 , Solaris 2.7 ) aus .","eine CPU in dem HTTP-Server ( Sun Enterprise 6500 , Solaris 2.7 )",hdt-s115777,de_hdt-ud-test.conllu,-0.34468623995780945,-0.34468623995780945,-4.7461;-5.8693;-3.3524;-9.6606;-5.0834;-4.4597;-10.8458;-8.6243;-9.8239;-10.7084;-9.2489;-6.2555;-8.3374;-7.6972;-9.9626;-6.8006,-3.3523690700531006,3.007682830095291,1,1,17,1.0
80,fallen,long,8,Auch der ISDN-Anschluß in Anlagenausführung und der Primärmultiplexanschluß fallen mit 54 respektive 420 Mark pro Monat günstig,aus,ab;an;auf;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,Auch der ISDN-Anschluß in Anlagenausführung und der Primärmultiplexanschluß fallen mit 54 respektive 420 Mark pro Monat günstig aus .,mit 54 respektive 420 Mark pro Monat günstig,hdt-s77725,de_hdt-ud-train-a-2.conllu,-0.1587645262479782,-0.1587645262479782,-7.9079;-7.1129;-5.9676;-10.4940;-9.4973;-9.1078;-10.4153;-7.7869;-10.2653;-13.6651;-13.0558;-9.7488;-5.5522;-6.8609;-11.2941;-8.5702,-5.5522027015686035,5.393438175320625,1,1,17,1.0
81,fallen,long,27,"Zu der Zeit fallen bei T-Online neben der Grundgebühr und eventuell den Minutenpreisen für den Internet-Zugang Telefonkosten von acht Pfennig in der Hauptzeit und drei bis 4,8 Pfennig in der Nebenzeit",an,ab;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Zur Zeit fallen bei T-Online neben der Grundgebühr und eventuell den Minutenpreisen für den Internet-Zugang Telefonkosten von acht Pfennig in der Hauptzeit und drei bis 4,8 Pfennig in der Nebenzeit an .","bei T-Online neben der Grundgebühr und eventuell den Minutenpreisen für den Internet-Zugang Telefonkosten von acht Pfennig in der Hauptzeit und drei bis 4,8 Pfennig in der Nebenzeit",hdt-s59775,de_hdt-ud-train-a-1.conllu,-0.06081410497426987,-0.06081410497426987,-6.8432;-6.4314;-8.0888;-14.6608;-8.9942;-8.6310;-14.8454;-11.6927;-11.1408;-11.2945;-12.9432;-9.7943;-8.3681;-7.9219;-13.4515;-7.5062,-6.431402206420898,6.370588101446629,1,1,17,1.0
82,laufen,short,0,"Aktion "" Stimm gegen Spam "" läuft",weiter,ab;an;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;zu;zuwider,17,"Aktion "" Stimm gegen Spam "" läuft weiter",,hdt-s59903,de_hdt-ud-train-a-1.conllu,-6.014522552490234,-6.014522552490234,-3.9856;-6.0331;-4.3669;-7.3636;-9.9679;-8.6308;-7.1844;-10.4844;-12.6519;-15.9861;-12.8873;-13.3054;-6.2795;-12.2392;-7.0522;-19.0588,-3.9855997562408447,-2.0289227962493896,0,3,17,0.3333333333333333
83,laufen,short,0,Ein Lizenzierungsprogramm für die Hersteller von Player-Software laufe,an,ab;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Ein Lizenzierungsprogramm für die Hersteller von Player-Software laufe an .,,hdt-s181719,de_hdt-ud-train-b-2.conllu,-5.172918319702148,-5.172918319702148,-3.4779;-3.1213;-2.0387;-8.0514;-7.0155;-5.9298;-8.5076;-11.0037;-14.0457;-11.1592;-11.5362;-4.4464;-9.7179;-6.7190;-5.0967;-15.8004,-2.038665533065796,-3.1342527866363525,0,6,17,0.16666666666666666
84,laufen,short,0,Vermittlung von ausländischen IT-Spezialisten läuft,an,ab;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Vermittlung von ausländischen IT-Spezialisten läuft an,,hdt-s39336,de_hdt-ud-train-a-1.conllu,-4.83087158203125,-4.83087158203125,-5.6660;-3.3612;-5.1104;-8.8735;-6.3270;-5.2992;-8.1213;-9.9876;-13.8702;-10.5611;-10.7379;-4.1416;-9.9386;-5.4380;-5.2043;-13.7043,-3.3611929416656494,-1.4696786403656006,0,3,17,0.3333333333333333
85,laufen,medium,5,Anfang September und dann später in dem Dezember laufen Haltefristen für Telekom-Papiere von VoiceStream-Altaktionären,aus,ab;an;auf;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Anfang September und dann später im Dezember laufen Haltefristen für Telekom-Papiere von VoiceStream-Altaktionären aus .,Haltefristen für Telekom-Papiere von VoiceStream-Altaktionären,hdt-s151241,de_hdt-ud-train-b-1.conllu,-0.5143042206764221,-0.5143042206764221,-1.9377;-3.5884;-5.5822;-10.7882;-6.8278;-5.7755;-9.1180;-16.1090;-10.0259;-9.8607;-12.6322;-5.5927;-8.1528;-7.3183;-4.8991;-15.3390,-1.9377031326293945,1.4233989119529724,1,1,17,1.0
86,laufen,medium,5,Läuft die Entwicklung dann nicht darauf,hinaus,ab;an;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinterher;nach;weg;weiter;zu;zuwider,17,"Läuft die Entwicklung dann nicht darauf hinaus , dass der Dumme letztlich der Kunde ist ?",die Entwicklung dann nicht darauf,hdt-s39028,de_hdt-ud-train-a-1.conllu,-0.005496389232575893,-0.005496389232575893,-8.5917;-10.7311;-10.8088;-9.1386;-16.2426;-14.0384;-12.3542;-16.1766;-19.9651;-16.0829;-16.4415;-13.4988;-12.4097;-12.8779;-8.8856;-19.7175,-8.591654777526855,8.58615838829428,1,1,17,1.0
87,laufen,medium,6,Aber die Regulierung laufe derzeit auf ein Oligopol der Netzbetreiber,hinaus,ab;an;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinterher;nach;weg;weiter;zu;zuwider,17,"Aber die Regulierung laufe derzeit auf ein Oligopol der Netzbetreiber hinaus , das sich in den neuen UMTS-Mobilfunksystemen fortzusetzen droht .",derzeit auf ein Oligopol der Netzbetreiber,hdt-s178745,de_hdt-ud-train-b-2.conllu,-0.5699686408042908,-0.5699686408042908,-5.2157;-8.7139;-5.5593;-4.8431;-13.3045;-8.8174;-10.3180;-10.6475;-17.5674;-8.4746;-13.5660;-8.3922;-9.5871;-10.2827;-1.3466;-10.8565,-1.3465609550476074,0.7765923142433167,1,1,17,1.0
