item_id,verb_stem,distance_bucket,n_intervening_tokens,context_sentence,correct_prefix,distractor_prefixes,n_candidates,full_original_sentence,intervening_text,sent_id,source_file,correct_logprob,correct_logprob_per_token,distractor_logprobs,best_distractor_logprob,margin,model_prefers_correct,rank,n_candidates,reciprocal_rank
25,stellen,long,9,Das Grenzdenkmal bei Gompertshausen stellt in dem Wesentlichen einen Teilbereich der DDR - Grenzsicherung,dar,ab;an;auf;aus;bereit;ein;entgegen;fertig;fest;frei;gegenüber;gleich;her;heraus;hin;infrage;klar;nach;quer;raus;richtig;sicher;um;vor;zu;zusammen,27,Das Grenzdenkmal bei Gompertshausen stellt im Wesentlichen einen Teilbereich der DDR - Grenzsicherung dar.,in dem Wesentlichen einen Teilbereich der DDR - Grenzsicherung,train-s5242,de_gsd-ud-train.conllu,-1.675680160522461,-1.675680160522461,-7.3858;-5.2827;-3.9398;-4.6862;-9.4219;-6.6400;-8.9203;-10.6513;-7.0624;-8.9042;-6.6896;-11.0928;-5.1874;-5.7642;-8.2673;-11.1376;-10.9836;-4.5958;-7.9846;-10.9268;-12.7811;-7.3521;-6.4492;-3.6221;-6.7449;-7.9687,-3.6220760345458984,1.9463958740234375,1,1,27,1.0
26,stellen,long,11,Anders als auf der CeBIT stellen auf der CeBIT Home vor allem Hersteller von Produkten für Heimanwender,aus,ab;an;auf;bereit;dar;ein;entgegen;fertig;fest;frei;gegenüber;gleich;her;heraus;hin;infrage;klar;nach;quer;raus;richtig;sicher;um;vor;zu;zusammen,27,Anders als auf der CeBIT stellen auf der CeBIT Home vor allem Hersteller von Produkten für Heimanwender aus .,auf der CeBIT Home vor allem Hersteller von Produkten für Heimanwender,hdt-s35352,de_hdt-ud-train-a-1.conllu,-1.511286735534668,-1.511286735534668,-7.6680;-6.2408;-4.4946;-6.3932;-6.6573;-4.5613;-12.3694;-11.8556;-7.7688;-9.3321;-11.0138;-9.9238;-7.1242;-11.2637;-11.1922;-11.5280;-10.5635;-8.2289;-12.0921;-15.7390;-12.6907;-8.5467;-8.3544;-4.1919;-7.4638;-8.3235,-4.191859245300293,2.680572509765625,1,1,27,1.0
27,stellen,long,9,"Heute stellte AltaVista Deutschland seinen neuen "" freien "" Internet-Zugang FreeIn",vor,ab;an;auf;aus;bereit;dar;ein;entgegen;fertig;fest;frei;gegenüber;gleich;her;heraus;hin;infrage;klar;nach;quer;raus;richtig;sicher;um;zu;zusammen,27,"Heute stellte AltaVista Deutschland seinen neuen "" freien "" Internet-Zugang FreeIn vor .","AltaVista Deutschland seinen neuen "" freien "" Internet-Zugang FreeIn",hdt-s174641,de_hdt-ud-train-b-2.conllu,-7.9060564041137695,-7.9060564041137695,-9.2963;-7.6670;-5.7213;-8.7686;-8.7823;-8.5431;-5.0225;-12.7061;-12.7431;-12.4814;-11.5229;-12.4724;-11.1923;-11.6507;-9.5619;-10.3688;-17.1916;-13.4242;-7.4636;-14.2274;-12.3942;-16.9443;-10.6179;-7.4711;-5.2549;-11.3350,-5.022465705871582,-2.8835906982421875,0,7,27,0.14285714285714285
28,geben,short,0,Bürgerinitiative gegen Mobilfunk-Sender gibt,auf,ab;an;aus;bei;bekannt;bekennen;ein;frei;her;heraus;hin;mit;nach;preis;recht;rüber;statt;vor;weiter;wider;wieder;zu;zufrieden;zurück,25,Bürgerinitiative gegen Mobilfunk-Sender gibt auf,,hdt-s69967,de_hdt-ud-train-a-2.conllu,-4.531197547912598,-4.531197547912598,-6.4309;-4.9237;-7.4205;-6.1230;-5.3140;-16.0972;-5.0895;-9.2669;-9.0370;-9.8545;-10.8756;-5.6744;-4.9423;-9.3503;-11.1265;-15.3868;-9.7956;-6.1887;-6.3273;-9.5898;-7.9361;-4.1548;-11.7256;-9.0366,-4.154770851135254,-0.37642669677734375,0,2,25,0.5
29,geben,short,0,"6,2 Prozent gaben",an,ab;auf;aus;bei;bekannt;bekennen;ein;frei;her;heraus;hin;mit;nach;preis;recht;rüber;statt;vor;weiter;wider;wieder;zu;zufrieden;zurück,25,"6,2 Prozent gaben an , ihre Arbeit sei "" ganz erheblich "" behindert worden .",,hdt-s52379,de_hdt-ud-train-a-1.conllu,-0.6634363532066345,-0.6634363532066345,-13.9640;-9.8018;-11.7149;-4.4282;-13.8821;-13.9183;-9.5400;-16.6295;-14.6668;-19.5977;-14.3939;-9.7138;-7.3040;-15.1424;-9.8278;-20.2472;-18.3987;-10.1696;-13.0412;-16.4533;-11.9961;-8.3976;-17.4720;-16.4208,-4.42824125289917,3.7648048996925354,1,1,25,1.0
30,geben,short,0,MSN gab,an,ab;auf;aus;bei;bekannt;bekennen;ein;frei;her;heraus;hin;mit;nach;preis;recht;rüber;statt;vor;weiter;wider;wieder;zu;zufrieden;zurück,25,"MSN gab an , den entsprechenden E-Mail-Account sofort sperren zu wollen .",,hdt-s115346,de_hdt-ud-test.conllu,-3.7701492309570312,-3.7701492309570312,-7.1658;-5.3987;-7.9233;-5.5544;-4.3784;-14.4982;-4.7041;-11.0022;-10.6126;-9.3097;-11.0144;-5.5269;-5.5075;-10.1103;-11.5687;-14.0205;-10.0854;-6.2016;-8.7571;-10.9417;-8.9605;-5.6610;-12.2749;-9.2026,-4.378425598144531,0.6082763671875,1,1,25,1.0
31,geben,medium,5,Dies gaben die Firmen an dem Montag,bekannt,ab;an;auf;aus;bei;bekennen;ein;frei;her;heraus;hin;mit;nach;preis;recht;rüber;statt;vor;weiter;wider;wieder;zu;zufrieden;zurück,25,Dies gaben die Firmen am Montag bekannt .,die Firmen an dem Montag,hdt-s53447,de_hdt-ud-train-a-1.conllu,-0.7136781215667725,-0.7136781215667725,-10.8895;-5.7551;-3.8458;-9.2873;-3.4842;-17.1434;-9.3261;-9.8774;-14.1924;-9.2234;-12.5446;-5.3367;-4.3972;-8.7908;-12.4739;-16.3558;-12.4049;-5.8245;-7.3656;-11.3658;-9.0503;-5.1705;-12.1458;-9.0544,-3.4841554164886475,2.770477294921875,1,1,25,1.0
32,geben,medium,4,Zahlen zu dem Netto-Ergebnis gab Amazon bislang jedoch nicht,bekannt,ab;an;auf;aus;bei;bekennen;ein;frei;her;heraus;hin;mit;nach;preis;recht;rüber;statt;vor;weiter;wider;wieder;zu;zufrieden;zurück,25,Zahlen zum Netto-Ergebnis gab Amazon bislang jedoch nicht bekannt - den endgültigen Geschäftsbericht für das vierte Quartal und das abgelaufene Geschäftsjahr will Amazon am 30. Januar vorstellen .,Amazon bislang jedoch nicht,hdt-s136981,de_hdt-ud-train-b-1.conllu,-0.2547236979007721,-0.2547236979007721,-4.7371;-3.2945;-6.6311;-4.4727;-9.0867;-18.3339;-10.3417;-6.6640;-6.9836;-3.4008;-10.8531;-4.7731;-9.2353;-2.4040;-10.7502;-12.3952;-12.9727;-7.1801;-6.7594;-12.7958;-8.6332;-6.6581;-13.0693;-7.0794,-2.4039623737335205,2.1492386758327484,1,1,25,1.0
33,geben,medium,4,An dem 1. Juni gibt der Verlag die Preisträger,bekannt,ab;an;auf;aus;bei;bekennen;ein;frei;her;heraus;hin;mit;nach;preis;recht;rüber;statt;vor;weiter;wider;wieder;zu;zufrieden;zurück,25,Am 1. Juni gibt der Verlag die Preisträger bekannt .,der Verlag die Preisträger,hdt-s117170,de_hdt-ud-test.conllu,-0.5470454692840576,-0.5470454692840576,-6.9361;-3.9957;-5.7752;-4.9630;-5.5407;-18.5633;-8.4155;-6.3556;-10.1867;-6.3024;-13.4143;-6.0184;-7.0998;-6.5631;-11.6334;-17.5953;-9.5948;-4.5303;-8.4122;-12.1111;-7.7836;-7.1769;-16.3551;-8.6940,-3.99573016166687,3.4486846923828125,1,1,25,1.0
34,geben,long,17,British Telecom gibt damit ihren Widerstand gegen den Ankauf des 30-Prozent-Anteils der spanischen Bank Banco Santander Central Hispano durch Vodafone,auf,ab;an;aus;bei;bekannt;bekennen;ein;frei;her;heraus;hin;mit;nach;preis;recht;rüber;statt;vor;weiter;wider;wieder;zu;zufrieden;zurück,25,British Telecom gibt damit ihren Widerstand gegen den Ankauf des 30-Prozent-Anteils der spanischen Bank Banco Santander Central Hispano durch Vodafone auf .,damit ihren Widerstand gegen den Ankauf des 30-Prozent-Anteils der spanischen Bank Banco Santander Central Hispano durch Vodafone,hdt-s110615,de_hdt-ud-dev.conllu,-1.2792829275131226,-1.2792829275131226,-3.7470;-5.4407;-6.0382;-7.8894;-1.7182;-16.2399;-5.1057;-6.6335;-11.3787;-7.2120;-7.6912;-5.0192;-5.6017;-7.0175;-7.9533;-12.1005;-7.5639;-8.3477;-6.0198;-7.7747;-5.4816;-4.6438;-13.9566;-4.0105,-1.7181638479232788,0.43888092041015625,1,1,25,1.0
35,geben,long,10,"Wollte der von L&H zu diesem Zeitpunkt beauftragte Wirtschaftsprüfer KPMG die vermeintlich getätigten Verkäufe nachvollziehen , so gaben sich einfach die Mitarbeiter des Managements als die entsprechenden Kunden",aus,ab;an;auf;bei;bekannt;bekennen;ein;frei;her;heraus;hin;mit;nach;preis;recht;rüber;statt;vor;weiter;wider;wieder;zu;zufrieden;zurück,25,"Wollte der von L&H zu diesem Zeitpunkt beauftragte Wirtschaftsprüfer KPMG die vermeintlich getätigten Verkäufe nachvollziehen , so gaben sich einfach die Mitarbeiter des Managements als die entsprechenden Kunden aus .",sich einfach die Mitarbeiter des Managements als die entsprechenden Kunden,hdt-s67145,de_hdt-ud-train-a-2.conllu,-0.778350293636322,-0.778350293636322,-5.7167;-3.6979;-4.9390;-5.5589;-6.1093;-14.8648;-5.4178;-10.1950;-7.1940;-4.8731;-8.4608;-5.1457;-8.6110;-9.1519;-11.9457;-12.3150;-8.4452;-6.5983;-7.5908;-8.9417;-6.0518;-3.2908;-8.0918;-6.4118,-3.290771007537842,2.5124207139015198,1,1,25,1.0
36,geben,long,9,Dies gab heute NSI unter Berufung auf eine Mitteilung der Ermittler,bekannt,ab;an;auf;aus;bei;bekennen;ein;frei;her;heraus;hin;mit;nach;preis;recht;rüber;statt;vor;weiter;wider;wieder;zu;zufrieden;zurück,25,Dies gab heute NSI unter Berufung auf eine Mitteilung der Ermittler bekannt .,heute NSI unter Berufung auf eine Mitteilung der Ermittler,hdt-s111146,de_hdt-ud-dev.conllu,-0.5193648934364319,-0.5193648934364319,-10.0869;-2.7553;-5.0547;-5.5664;-5.7377;-15.8525;-7.0168;-9.1555;-11.3761;-5.7886;-9.5168;-7.6361;-4.7084;-7.9346;-12.6001;-15.4888;-9.8069;-7.7293;-6.5109;-9.1309;-8.2658;-2.2538;-14.4041;-9.2992,-2.2538466453552246,1.7344817519187927,1,1,25,1.0
37,nehmen,short,0,IT-Investitionen nehmen,zu,ab;an;auf;aus;ein;entgegen;ernst;fest;heraus;hin;hinzu;mit;teil;vor;wahr;war;weg;zurück,19,IT-Investitionen nehmen zu,,hdt-s48263,de_hdt-ud-train-a-1.conllu,-1.2646498680114746,-1.2646498680114746,-3.7580;-4.4682;-5.2690;-6.6642;-6.2610;-8.5238;-10.0082;-9.2846;-11.4648;-8.5808;-10.1585;-4.7445;-8.5796;-6.2196;-10.3854;-10.8796;-8.2545;-7.6102,-3.7580275535583496,2.493377685546875,1,1,19,1.0
38,nehmen,short,1,Der Bedarf an 16-MBit-DRAMs nimmt aber,zu,ab;an;auf;aus;ein;entgegen;ernst;fest;heraus;hin;hinzu;mit;teil;vor;wahr;war;weg;zurück,19,"Der Bedarf an 16-MBit-DRAMs nimmt aber zu , weil in tragbaren und in preiswerten Digitalgeräten oft kleinere Hauptspeicher stecken .",aber,hdt-s42753,de_hdt-ud-train-a-1.conllu,-1.604936122894287,-1.604936122894287,-3.3791;-6.8861;-6.4125;-8.1525;-7.8050;-7.5959;-10.2718;-11.6804;-12.7637;-7.8014;-13.4133;-4.0002;-11.2517;-5.7149;-9.9446;-13.5249;-9.0683;-8.8982,-3.3790602684020996,1.7741241455078125,1,1,19,1.0
39,nehmen,short,0,Kritik an UMTS-Versteigerung nimmt,zu,ab;an;auf;aus;ein;entgegen;ernst;fest;heraus;hin;hinzu;mit;teil;vor;wahr;war;weg;zurück,19,Kritik an UMTS-Versteigerung nimmt zu,,hdt-s172165,de_hdt-ud-train-b-2.conllu,-0.49541741609573364,-0.49541741609573364,-3.9221;-4.7446;-6.9444;-6.9645;-5.9566;-8.7430;-10.2955;-10.0080;-13.3342;-9.0116;-11.3817;-6.9978;-7.9621;-7.0368;-9.4822;-14.8934;-8.5270;-7.3154,-3.92206072807312,3.4266433119773865,1,1,19,1.0
40,nehmen,medium,6,So nähmen sich einige Anbieter zu dem Beispiel,heraus,ab;an;auf;aus;ein;entgegen;ernst;fest;hin;hinzu;mit;teil;vor;wahr;war;weg;zu;zurück,19,"So nähmen sich einige Anbieter zum Beispiel heraus , sämtliche Kundendaten an Dritte weiterzugeben .",sich einige Anbieter zu dem Beispiel,hdt-s118316,de_hdt-ud-test.conllu,-3.879936933517456,-3.879936933517456,-6.6566;-3.7739;-5.5976;-4.2611;-5.9850;-7.5905;-10.2365;-5.8014;-6.0859;-7.9883;-5.1894;-7.3757;-5.2559;-8.5140;-14.3787;-7.7978;-7.6767;-6.6406,-3.7738730907440186,-0.1060638427734375,0,2,19,0.5
41,nehmen,medium,7,Insgesamt nahmen 50 Verwaltungen mit Ideen und Vorschlägen daran,teil,ab;an;auf;aus;ein;entgegen;ernst;fest;heraus;hin;hinzu;mit;vor;wahr;war;weg;zu;zurück,19,"Insgesamt nahmen 50 Verwaltungen mit Ideen und Vorschlägen daran teil , berichteten die Veranstalter , das Bundesinnenministerium , die Unternehmensberatung KPMG und der Netzwerkanbieter Cisco Systems am heutigen Dienstag .",50 Verwaltungen mit Ideen und Vorschlägen daran,hdt-s172118,de_hdt-ud-train-b-2.conllu,-0.010569899342954159,-0.010569899342954159,-11.9188;-5.8286;-8.7210;-10.7153;-11.4635;-15.3644;-13.6780;-12.6307;-16.5845;-13.0287;-15.9847;-7.6791;-10.0884;-10.5914;-13.3827;-15.3878;-10.8250;-14.4365,-5.828563213348389,5.8179933140054345,1,1,19,1.0
42,nehmen,medium,6,Thile nahm an allen entscheidenden Schlachten der Befreiungskriege,teil,ab;an;auf;aus;ein;entgegen;ernst;fest;heraus;hin;hinzu;mit;vor;wahr;war;weg;zu;zurück,19,Thile nahm an allen entscheidenden Schlachten der Befreiungskriege teil.,an allen entscheidenden Schlachten der Befreiungskriege,train-s4881,de_gsd-ud-train.conllu,-0.2589150667190552,-0.2589150667190552,-7.5864;-7.7422;-6.2540;-9.2785;-10.2086;-11.2474;-17.8248;-12.2427;-13.7778;-12.1245;-12.0043;-5.4799;-8.8590;-13.8456;-11.1429;-13.9087;-8.5978;-12.2114,-5.479854583740234,5.220939517021179,1,1,19,1.0
43,nehmen,long,13,"38 deutsche Banken nahmen , wie die Deutsche Bundesbank berichtet , offenbar nach ersten Auswertungen daran erfolgreich",teil,ab;an;auf;aus;ein;entgegen;ernst;fest;heraus;hin;hinzu;mit;vor;wahr;war;weg;zu;zurück,19,"38 deutsche Banken nahmen , wie die Deutsche Bundesbank berichtet , offenbar nach ersten Auswertungen daran erfolgreich teil :",", wie die Deutsche Bundesbank berichtet , offenbar nach ersten Auswertungen daran erfolgreich",hdt-s96696,de_hdt-ud-train-a-2.conllu,-0.01960121840238571,-0.01960121840238571,-10.0097;-6.1989;-9.4043;-8.2805;-10.0894;-12.3414;-12.4730;-9.8293;-14.1551;-13.6946;-13.2463;-8.4183;-9.8998;-9.6894;-9.4121;-13.9986;-7.1875;-10.2552,-6.198876857757568,6.179275639355183,1,1,19,1.0
44,nehmen,long,9,"An dritter Stelle liegt Yahoo mit knapp 59 Millionen Besuchern , den vierten Rang nimmt mit großem Abstand Lycos mit gut 33 Millionen Sufern",ein,ab;an;auf;aus;entgegen;ernst;fest;heraus;hin;hinzu;mit;teil;vor;wahr;war;weg;zu;zurück,19,"An dritter Stelle liegt Yahoo mit knapp 59 Millionen Besuchern , den vierten Rang nimmt mit großem Abstand Lycos mit gut 33 Millionen Sufern ein .",mit großem Abstand Lycos mit gut 33 Millionen Sufern,hdt-s148879,de_hdt-ud-train-b-1.conllu,-1.0902800559997559,-1.0902800559997559,-5.9572;-3.0536;-3.8033;-6.0230;-7.5178;-15.0525;-9.1228;-8.0410;-7.8834;-7.8224;-5.5991;-5.6074;-4.9158;-6.2293;-11.0750;-7.7993;-6.1114;-8.5992,-3.0535826683044434,1.9633026123046875,1,1,19,1.0
45,nehmen,long,8,Sowinski nahm an vielen wichtigen Gefechten der Kriege gegen Napoleon,teil,ab;an;auf;aus;ein;entgegen;ernst;fest;heraus;hin;hinzu;mit;vor;wahr;war;weg;zu;zurück,19,"Sowinski nahm an vielen wichtigen Gefechten der Kriege gegen Napoleon teil und gewann die Freundschaft seines unmittelbaren Vorgesetzten, des Prinzen August von Preußen.",an vielen wichtigen Gefechten der Kriege gegen Napoleon,train-s13069,de_gsd-ud-train.conllu,-0.25858715176582336,-0.25858715176582336,-8.0645;-6.0989;-6.6740;-8.2928;-10.6265;-12.1881;-16.7758;-12.2458;-13.8655;-12.4253;-11.4293;-5.7900;-7.7062;-13.5771;-11.0226;-13.2930;-9.4693;-12.8410,-5.790035724639893,5.531448572874069,1,1,19,1.0
46,setzen,short,1,Die Kommission entscheidet als Vertragpartner der Registry in dem übrigen auch über eine etwaige Redelegation und setzt damit,um,ab;an;auf;aus;auseinander;drauf;durch;ein;entgegen;fest;fort;frei;gleich;hinzu;hoch;voraus;zu;zurück;zusammen,20,"Die Kommission entscheidet als Vertragpartner der Registry im übrigen auch über eine etwaige Redelegation und setzt damit um , was der Regierungsbeirat der ICANN für alle Länderdomains ( ccTLD ) verlangt .",damit,hdt-s156200,de_hdt-ud-train-b-1.conllu,-8.861174583435059,-8.861174583435059,-8.7438;-6.6864;-5.5363;-7.9729;-12.1594;-16.4232;-7.0150;-3.4770;-8.7803;-7.5226;-7.6238;-9.3911;-7.0411;-12.9887;-11.9033;-6.8776;-7.2873;-11.5243;-8.4958,-3.47697377204895,-5.384200811386108,0,14,20,0.07142857142857142
47,setzen,short,0,Entsprechende Anfragen setzen,voraus,ab;an;auf;aus;auseinander;drauf;durch;ein;entgegen;fest;fort;frei;gleich;hinzu;hoch;um;zu;zurück;zusammen,20,"Entsprechende Anfragen setzen voraus , dass Einträge im Katalog vorliegen .",,hdt-s10327,de_hdt-ud-test.conllu,-5.365121364593506,-5.365121364593506,-7.4941;-6.0004;-4.9848;-6.9588;-11.7116;-12.9972;-7.6521;-4.8892;-9.2095;-8.5398;-8.6994;-9.2123;-8.0744;-10.1355;-8.5222;-7.4536;-6.4309;-9.0978;-9.1465,-4.889169216156006,-0.4759521484375,0,3,20,0.3333333333333333
48,setzen,short,2,Das krisengeschüttelte Softwareunternehmen Infomatec setzt seinen Verkleinerungskurs,fort,ab;an;auf;aus;auseinander;drauf;durch;ein;entgegen;fest;frei;gleich;hinzu;hoch;um;voraus;zu;zurück;zusammen,20,Das krisengeschüttelte Softwareunternehmen Infomatec setzt seinen Verkleinerungskurs fort .,seinen Verkleinerungskurs,hdt-s137108,de_hdt-ud-train-b-1.conllu,-1.0410221815109253,-1.0410221815109253,-6.3477;-3.9501;-3.3601;-5.6492;-12.6203;-11.4688;-5.5468;-6.2970;-9.0741;-9.8697;-11.7220;-7.7844;-12.2678;-9.4979;-4.7218;-10.6198;-5.8622;-7.5377;-8.3654,-3.3601293563842773,2.319107174873352,1,1,20,1.0
49,setzen,medium,5,Der Personalabbau setzte sich bei der Telekom weiter,fort,ab;an;auf;aus;auseinander;drauf;durch;ein;entgegen;fest;frei;gleich;hinzu;hoch;um;voraus;zu;zurück;zusammen,20,Der Personalabbau setzte sich bei der Telekom weiter fort :,sich bei der Telekom weiter,hdt-s180741,de_hdt-ud-train-b-2.conllu,-0.022797752171754837,-0.022797752171754837,-9.0314;-10.3467;-9.0207;-9.0329;-12.0453;-18.0783;-5.6189;-10.2593;-12.6878;-9.1717;-14.9032;-14.5832;-15.0055;-8.7189;-10.1531;-14.8087;-6.9771;-10.2357;-9.9042,-5.618935585021973,5.596137832850218,1,1,20,1.0
50,setzen,medium,4,Nun setzt IBM eine eigene Kampagne,auf,ab;an;aus;auseinander;drauf;durch;ein;entgegen;fest;fort;frei;gleich;hinzu;hoch;um;voraus;zu;zurück;zusammen,20,"Nun setzt IBM eine eigene Kampagne auf - für Linux natürlich , wie sich angesichts des Engagements von Big Blue für das freie Betriebssystem unschwer vermuten lässt .",IBM eine eigene Kampagne,hdt-s126771,de_hdt-ud-train-b-1.conllu,-3.4128785133361816,-3.4128785133361816,-8.0654;-4.4415;-7.2687;-11.1859;-11.2267;-5.5318;-2.7172;-10.2428;-8.0846;-3.6447;-10.0546;-10.1511;-10.5089;-8.4267;-2.2437;-8.8431;-5.1224;-8.8751;-7.2285,-2.243696689605713,-1.1691818237304688,0,3,20,0.3333333333333333
51,setzen,medium,4,Dafür setzte sie einen automatischen Kanalbohrer,ein,ab;an;auf;aus;auseinander;drauf;durch;entgegen;fest;fort;frei;gleich;hinzu;hoch;um;voraus;zu;zurück;zusammen,20,"Dafür setzte sie einen automatischen Kanalbohrer ein , der die ausgebohrte Erde automatisch hinter sich spült .",sie einen automatischen Kanalbohrer,hdt-s125876,de_hdt-ud-train-b-1.conllu,-0.4299929738044739,-0.4299929738044739,-6.9211;-4.1275;-4.7059;-6.2759;-11.1759;-9.4122;-5.9254;-10.6654;-8.1874;-10.1943;-6.5677;-8.6224;-9.7036;-9.2064;-6.8080;-7.6284;-6.2967;-10.8939;-9.3841,-4.127533435821533,3.6975404620170593,1,1,20,1.0
52,setzen,long,15,Mit der neu gegründeten Firma New Internet Computer Co. ( NIC ) setzt er jetzt seine bislang von der Industrie verschmähte Idee von dem Netzwerk-Computer in die Praxis,um,ab;an;auf;aus;auseinander;drauf;durch;ein;entgegen;fest;fort;frei;gleich;hinzu;hoch;voraus;zu;zurück;zusammen,20,Mit der neu gegründeten Firma New Internet Computer Co. ( NIC ) setzt er jetzt seine bislang von der Industrie verschmähte Idee vom Netzwerk-Computer in die Praxis um .,er jetzt seine bislang von der Industrie verschmähte Idee von dem Netzwerk-Computer in die Praxis,hdt-s206262,de_hdt-ud-train-b-2.conllu,-0.0251070037484169,-0.0251070037484169,-9.2548;-9.8634;-8.2722;-7.6414;-16.9252;-16.1144;-8.7389;-4.6548;-15.8363;-13.3567;-7.6331;-10.6549;-10.9857;-17.0600;-11.1224;-14.5421;-9.9586;-10.5626;-12.5898,-4.654844760894775,4.6297377571463585,1,1,20,1.0
53,setzen,long,8,IBM setzt Kupfer schon seit rund einem Jahr bei PowerPC-Prozessoren,ein,ab;an;auf;aus;auseinander;drauf;durch;entgegen;fest;fort;frei;gleich;hinzu;hoch;um;voraus;zu;zurück;zusammen,20,IBM setzt Kupfer schon seit rund einem Jahr bei PowerPC-Prozessoren ein .,Kupfer schon seit rund einem Jahr bei PowerPC-Prozessoren,hdt-s44313,de_hdt-ud-train-a-1.conllu,-0.3026278614997864,-0.3026278614997864,-6.1521;-5.7363;-5.4746;-4.8877;-13.4055;-14.7307;-5.0384;-12.4929;-8.4096;-10.0566;-8.2183;-9.1441;-13.0357;-8.1807;-5.2776;-6.6935;-6.5539;-11.9708;-6.9907,-4.887741565704346,4.585113704204559,1,1,20,1.0
54,setzen,long,15,Dell setzte in dem Juli täglich Computer in dem Wert von 30 Millionen Dollar über das Internet,ab,an;auf;aus;auseinander;drauf;durch;ein;entgegen;fest;fort;frei;gleich;hinzu;hoch;um;voraus;zu;zurück;zusammen,20,Dell setzte im Juli täglich Computer im Wert von 30 Millionen Dollar über das Internet ab .,in dem Juli täglich Computer in dem Wert von 30 Millionen Dollar über das Internet,hdt-s90081,de_hdt-ud-train-a-2.conllu,-1.8317601680755615,-1.8317601680755615,-3.1929;-3.3344;-5.0578;-6.0529;-10.4596;-5.5288;-2.1655;-10.4104;-5.9499;-7.1991;-3.1628;-8.7644;-9.4244;-5.3362;-4.4820;-7.1103;-3.8040;-7.8762;-4.8341,-2.1654775142669678,0.33371734619140625,1,1,20,1.0
55,ziehen,short,0,Intel zieht,nach,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;um;vor;vorbei;weiter;zurück;zusammen,20,Intel zieht nach :,,hdt-s11011,de_hdt-ud-test.conllu,-2.984645366668701,-2.984645366668701,-6.0695;-4.9565;-4.8968;-7.3474;-6.2536;-5.0862;-7.5248;-13.3907;-11.1417;-10.8343;-9.1151;-8.7080;-3.3891;-4.2286;-5.4990;-11.1294;-5.1693;-7.3531;-7.6304,-3.38911771774292,0.40447235107421875,1,1,20,1.0
56,ziehen,short,2,Arcor zieht bei DSL-Preisen,nach,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;um;vor;vorbei;weiter;zurück;zusammen,20,Arcor zieht bei DSL-Preisen nach,bei DSL-Preisen,hdt-s200418,de_hdt-ud-train-b-2.conllu,-3.860701084136963,-3.860701084136963,-4.6446;-3.2365;-5.2139;-4.9421;-4.1439;-3.7922;-5.7219;-11.5050;-7.6416;-9.9319;-8.3342;-8.1016;-3.1898;-3.8162;-4.1594;-8.1822;-4.6411;-6.1167;-9.0772,-3.1898255348205566,-0.6708755493164062,0,5,20,0.2
57,ziehen,short,2,Nun ziehen sie gemeinsam,weiter,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;zurück;zusammen,20,"Nun ziehen sie gemeinsam weiter und stoßen auf ein einsames Haus, in dem ein altes Ehepaar lebt.",sie gemeinsam,train-s12312,de_gsd-ud-train.conllu,-2.578679323196411,-2.578679323196411,-5.1156;-3.4509;-5.0999;-5.2518;-2.3749;-4.4592;-9.0095;-11.9759;-9.4234;-9.7925;-6.9902;-8.6515;-2.3156;-2.9834;-4.4121;-4.8994;-7.3375;-6.1581;-7.4127,-2.315617799758911,-0.2630615234375,0,3,20,0.3333333333333333
58,ziehen,medium,6,In der Folge zog er in das neugeschaffene Schottische Parlament,ein,ab;an;aus;davon;durch;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zurück;zusammen,20,In der Folge zog er in das neugeschaffene Schottische Parlament ein und wurde zum stellvertretenden Minister für Housing & Local Government ernannt.,er in das neugeschaffene Schottische Parlament,train-s12242,de_gsd-ud-train.conllu,-0.22304904460906982,-0.22304904460906982,-11.1343;-9.9064;-9.8363;-16.3824;-9.3961;-13.0930;-15.2243;-10.6015;-17.4308;-13.2092;-11.9674;-8.0526;-4.3667;-11.3574;-7.8631;-13.8416;-8.6469;-6.7198;-13.1029,-4.366733551025391,4.143684506416321,1,1,20,1.0
59,ziehen,medium,6,Wie kaum eine andere öffentliche Einrichtung ziehen die verglasten Häuschen Rowdies und Randalierer,an,ab;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zurück;zusammen,20,Wie kaum eine andere öffentliche Einrichtung ziehen die verglasten Häuschen Rowdies und Randalierer an .,die verglasten Häuschen Rowdies und Randalierer,hdt-s174263,de_hdt-ud-train-b-2.conllu,-0.6751819252967834,-0.6751819252967834,-6.5056;-3.4728;-6.7249;-5.6613;-9.0726;-7.5007;-11.1959;-7.3578;-10.8791;-10.7347;-9.0897;-5.4879;-5.7443;-7.4269;-3.7118;-9.7702;-9.2792;-7.6523;-8.7963,-3.4728198051452637,2.7976378798484802,1,1,20,1.0
